TITLE_KEY,TITLE,RELEASE_YEAR,BUDGET,REVENUE,ROI,POPULARITY,VOTE_AVERAGE
221902_Movie,"Two Days, One Night",2014,7000000,9016922,0.29,14.465,6.9
282813_Movie,The Pyramid,2014,6500000,16861137,1.59,14.432,5.306
268690_Movie,The Legend of the Guanajuato Mummies,2014,1300000,6300000,3.85,14.34,7.993
239566_Movie,Get on Up,2014,30000000,33448971,0.11,14.26,6.763
304410_Movie,The Bélier Family,2014,11000000,72775689,5.62,14.212,6.933
204436_Movie,Jack and the Cuckoo-Clock Heart,2014,33746302,3484370,-0.90,14.118,7.2
187596_Movie,Walk of Shame,2014,6000000,8100000,0.35,14.014,5.968
244772_Movie,The Skeleton Twins,2014,1000000,5300000,4.30,13.987,6.6
236737_Movie,Spanish Affair,2014,3000000,78768613,25.26,13.845,6.6
87093_Movie,Big Eyes,2014,10000000,28900000,1.89,13.783,6.982
232679_Movie,When the Game Stands Tall,2014,15000000,30127963,1.01,13.78,6.666
244539_Movie,Infinitely Polar Bear,2014,6700000,1430655,-0.79,13.756,6.6
245916_Movie,Kill the Messenger,2014,5000000,5200000,0.04,13.676,6.612
171372_Movie,Frank,2014,1000000,1897363,0.90,13.596,6.9
254201_Movie,The Absent One,2014,5800000,11500000,0.98,13.436,7
236735_Movie,Marshland,2014,4000000,5169755,0.29,13.423,7.041
145220_Movie,Muppets Most Wanted,2014,50000000,80400000,0.61,13.366,6.3
157851_Movie,Maps to the Stars,2014,15000000,4510000,-0.70,13.29,6.185
157829_Movie,The Disappearance of Eleanor Rigby: Them,2014,3000000,1448076,-0.52,13.268,6.2
210947_Movie,Afflicted,2014,318000,121179,-0.62,13.105,6.426
243684_Movie,"Men, Women & Children",2014,16000000,1700000,-0.89,13.03,6.5
203834_Movie,Jessabelle,2014,1000000,23456897,22.46,13.006,5.4
241771_Movie,Beyond the Lights,2014,7000000,14600000,1.09,12.848,6.8
244403_Movie,Rudderless,2014,5000000,58293,-0.99,12.666,7.2
244264_Movie,Laggies,2014,5000000,2379154,-0.52,12.587,6.122
105001_Movie,Iceman,2014,25477000,26033917,0.02,12.397,5.5
287935_Movie,Midnight Sun,2014,12758853,3016126,-0.76,12.328,5.9
229297_Movie,Magic in the Moonlight,2014,16800000,51029361,2.04,12.094,6.5
284296_Movie,Top Five,2014,12000000,26117471,1.18,12.079,6.1
245775_Movie,Yves Saint Laurent,2014,12000000,21026290,0.75,12.013,6.638
252680_Movie,Moms' Night Out,2014,5000000,10429707,1.09,11.914,5.6
200505_Movie,Draft Day,2014,25000000,28831145,0.15,11.91,6.7
225565_Movie,That Awkward Moment,2014,8000000,45600000,4.70,11.902,6.1
290841_Movie,Winx Club: The Mystery of the Abyss,2014,14905188,5337409,-0.64,11.851,7.4
209185_Movie,The Grand Seduction,2014,12700000,3430018,-0.73,11.813,6.7
256917_Movie,The Water Diviner,2014,22500000,15520023,-0.31,11.731,6.8
284279_Movie,Burnout,2014,25000000,6015494,-0.76,11.655,6.4
210479_Movie,Locke,2014,2000000,4635300,1.32,11.599,6.909
290999_Movie,Wyrmwood: Road of the Dead,2014,160000,111141,-0.31,11.459,6.061
244566_Movie,Life After Beth,2014,2400000,88273,-0.96,11.317,5.5
253235_Movie,And So It Goes,2014,18000000,25312387,0.41,11.15,6.028
227735_Movie,Dolphin Tale 2,2014,36000000,52424533,0.46,11.045,6.9
292795_Movie,Yellowbird,2014,6443990,3790114,-0.41,11.008,5.1
193612_Movie,The Quiet Ones,2014,200000,17834867,88.17,10.985,5.11
215211_Movie,Grace of Monaco,2014,30000000,26576000,-0.11,10.979,6.012
286521_Movie,5 Flights Up,2014,6000000,1020921,-0.83,10.962,6.013
246860_Movie,Clouds of Sils Maria,2014,6600000,1851517,-0.72,10.758,6.6
272435_Movie,Gemma Bovery,2014,9700000,154701,-0.98,10.657,6.121
238603_Movie,Earth to Echo,2014,13000000,45300000,2.48,10.552,5.9
269148_Movie,Samba,2014,20000000,151530,-0.99,10.411,6.341
208763_Movie,Forbidden Empire,2014,26000000,34592118,0.33,10.409,5.9
231576_Movie,Wish I Was Here,2014,5500000,5483299,0.00,10.375,6.5
157099_Movie,Better Living Through Chemistry,2014,5000000,75143,-0.98,10.372,5.9
198185_Movie,Million Dollar Arm,2014,25000000,38307627,0.53,10.256,6.7
241868_Movie,Lupin the 3rd,2014,10500000,22300000,1.12,10.231,6.1
262551_Movie,Babysitting,2014,3400000,20258904,4.96,10.178,6.8
294093_Movie,Dinosaur Island,2014,12000000,39296,-1.00,10.153,5.4
265180_Movie,Leviathan,2014,4000000,4396821,0.10,10.106,7.4
267999_Movie,White God,2014,2200000,616277,-0.72,10.078,6.633
209451_Movie,Jersey Boys,2014,40000000,67347013,0.68,10.061,6.763
199575_Movie,These Final Hours,2014,2500000,360000,-0.86,9.998,6.5
273169_Movie,French Women,2014,5000000,12058187,1.41,9.913,5.757
244534_Movie,Happy Christmas,2014,70000,30312,-0.57,9.888,5.1
250219_Movie,I Can Quit Whenever I Want,2014,2000000,54606,-0.97,9.848,7.421
59981_Movie,Legends of Oz: Dorothy's Return,2014,70000000,18662027,-0.73,9.371,6.3
251321_Movie,Aloft,2014,8000000,53086,-0.99,9.335,5.5
177047_Movie,Decoding Annie Parker,2014,2000000,60048,-0.97,8.88,6
79316_Movie,Devil's Due,2014,7000000,36433975,4.20,8.82,4.6
282296_Movie,My Old Lady,2014,5000000,7527232,0.51,8.813,6.21
285803_Movie,Singham Returns,2014,13000000,26000000,1.00,8.694,6.103
230266_Movie,Miss Julie,2014,5500000,5000000,-0.09,8.667,5.6
287767_Movie,Mardaani,2014,2121476,7557761,2.56,8.601,6.6
254869_Movie,Torrente 5,2014,9300000,13851074,0.49,8.555,5.6
259720_Movie,2 States,2014,4587786,22414611,3.89,8.518,6.5
206296_Movie,The Last Five Years,2014,3500000,292092,-0.92,8.419,5.9
268660_Movie,Bangalore Days,2014,7400000,1300000,-0.82,8.046,7.5
253331_Movie,Black or White,2014,9000000,21571189,1.40,7.921,6.8
244783_Movie,Song One,2014,6000000,32251,-0.99,7.721,5.7
211166_Movie,"Rio, I Love You",2014,8500000,600000,-0.93,7.525,4.9
252841_Movie,Highway,2014,2860530,5458444,0.91,7.379,7.2
262788_Movie,The Games Maker,2014,6000000,5205106,-0.13,7.257,5.261
246320_Movie,The Three Brothers: The Return,2014,13640000,20193106,0.48,7.224,5
291348_Movie,A Matter of Faith,2014,600000,677577,0.13,7.18,4.5
199933_Movie,Atlas Shrugged: Part III,2014,5000000,846704,-0.83,7.16,4.4
250349_Movie,Barbecue,2014,6000000,14348529,1.39,7.07,5.837
272875_Movie,The Continent,2014,7300000,9166810,0.26,7.044,6.1
284288_Movie,Mary Kom,2014,224056,15536328,68.34,6.946,7.1
110402_Movie,Hard to Be a God,2014,7000000,1310673,-0.81,6.873,6.6
197583_Movie,50 to 1,2014,10000000,1064454,-0.89,6.833,6.568
292483_Movie,Not Cool,2014,800000,36026,-0.95,6.662,3.3
247645_Movie,Queen,2014,1900000,17000000,7.95,6.59,7.3
267481_Movie,Kitchen in Paris,2014,2300000,13969785,5.07,6.524,6.7
246087_Movie,Jilla,2014,8000000,18000000,1.25,6.3,5.766
271200_Movie,Heropanti,2014,4200000,10000000,1.38,6.259,5.7
249142_Movie,Taste Of You,2014,3000000,2534077,-0.16,6.171,5.8
216015_Movie,Fifty Shades of Grey,2015,40000000,569651467,13.24,153.555,5.879
135397_Movie,Jurassic World,2015,150000000,1671537444,10.14,137.798,6.693
150540_Movie,Inside Out,2015,175000000,857611174,3.90,130.033,7.911
150689_Movie,Cinderella,2015,95000000,543514353,4.72,104.479,6.8
76341_Movie,Mad Max: Fury Road,2015,150000000,378858340,1.53,99.407,7.6
99861_Movie,Avengers: Age of Ultron,2015,365000000,1405403694,2.85,96.35,7.272
214756_Movie,Ted 2,2015,68000000,215863606,2.17,89.359,6.3
168259_Movie,Furious 7,2015,190000000,1515400000,6.98,86.093,7.229
87101_Movie,Terminator Genisys,2015,155000000,440603537,1.84,85.789,5.9
140607_Movie,Star Wars: The Force Awakens,2015,245000000,2068223624,7.44,81.795,7.264
273481_Movie,Sicario,2015,30000000,84997446,1.83,78.688,7.412
254128_Movie,San Andreas,2015,110000000,473990832,3.31,77.719,6.245
303857_Movie,Dragon Ball Z: Resurrection 'F',2015,5000000,61768190,11.35,74.24,6.8
273477_Movie,Scouts Guide to the Zombie Apocalypse,2015,15000000,14900000,-0.01,72.061,6.5
281957_Movie,The Revenant,2015,135000000,532950503,2.95,71.919,7.532
294254_Movie,Maze Runner: The Scorch Trials,2015,61000000,312296056,4.12,69.882,6.7
207703_Movie,Kingsman: The Secret Service,2015,81000000,414351546,4.12,68.446,7.6
257344_Movie,Pixels,2015,88000000,244900000,1.78,67.677,5.7
177677_Movie,Mission: Impossible - Rogue Nation,2015,150000000,682716636,3.55,67.452,7.207
262500_Movie,Insurgent,2015,110000000,297002527,1.70,66.969,6.363
198184_Movie,Chappie,2015,49000000,104399548,1.13,66.133,6.786
105864_Movie,The Good Dinosaur,2015,175000000,332207671,0.90,61.979,6.7
293863_Movie,The Age of Adaline,2015,25000000,65663276,1.63,61.068,7.481
312221_Movie,Creed,2015,37000000,173600000,3.69,60.628,7.408
131634_Movie,The Hunger Games: Mockingjay - Part 2,2015,160000000,653428261,3.08,57.522,6.897
286217_Movie,The Martian,2015,108000000,631058917,4.84,56.575,7.688
158852_Movie,Tomorrowland,2015,190000000,209200000,0.10,55.538,6.278
270303_Movie,It Follows,2015,2300000,23374076,9.16,55.031,6.6
206647_Movie,Spectre,2015,245000000,880707597,2.59,53.678,6.555
76757_Movie,Jupiter Ascending,2015,176000000,184000000,0.05,53.565,5.5
102899_Movie,Ant-Man,2015,130000000,519311965,2.99,53.537,7.1
257211_Movie,The Intern,2015,35000000,194564672,4.56,53.354,7.22
159824_Movie,Hotel Transylvania 2,2015,80000000,473200000,4.92,51.866,6.8
263472_Movie,Knock Knock,2015,10000000,6341684,-0.37,46.24,5.385
264660_Movie,Ex Machina,2015,15000000,36869414,1.46,44.885,7.6
228165_Movie,The SpongeBob Movie: Sponge Out of Water,2015,74000000,311594032,3.21,42.972,6.1
228161_Movie,Home,2015,135000000,368871007,1.73,42.707,6.8
243688_Movie,Poltergeist,2015,35000000,95437994,1.73,42.542,5.2
298312_Movie,The Visit,2015,5000000,98450062,18.69,42.031,6.315
265208_Movie,Wild Card,2015,30000000,6738764,-0.78,40.706,5.7
227719_Movie,Project Almanac,2015,12000000,33200000,1.77,40.696,6.8
254470_Movie,Pitch Perfect 2,2015,29000000,287144079,8.90,40.649,6.9
273248_Movie,The Hateful Eight,2015,44000000,155760117,2.54,40.532,7.8
274854_Movie,The Last Witch Hunter,2015,90000000,146936910,0.63,39.653,5.977
166424_Movie,Fantastic Four,2015,120000000,167977596,0.40,39.063,4.4
318846_Movie,The Big Short,2015,28000000,133346506,3.76,38.272,7.4
307081_Movie,Southpaw,2015,30000000,91709827,2.06,37.955,7.4
296099_Movie,Vacation,2015,31000000,104400000,2.37,37.617,6.3
205775_Movie,In the Heart of the Sea,2015,100000000,93900000,-0.06,37.035,6.76
266294_Movie,Sisters,2015,30000000,105000000,2.50,35.915,6
249070_Movie,Hitman: Agent 47,2015,35000000,81967450,1.34,35.782,5.9
238713_Movie,Spy,2015,65000000,235666219,2.63,35.276,6.83
227973_Movie,The Peanuts Movie,2015,99000000,246233113,1.49,35.014,6.9
276907_Movie,Legend,2015,25000000,42972994,0.72,34.299,7.1
277216_Movie,Straight Outta Compton,2015,28000000,201634991,6.20,33.144,7.8
338676_Movie,Extinction,2015,7000000,2350695,-0.66,33.104,6.227
254320_Movie,The Lobster,2015,4000000,15700000,2.93,33.073,7.044
203801_Movie,The Man from U.N.C.L.E.,2015,75000000,108100000,0.44,32.897,7.1
258509_Movie,Alvin and the Chipmunks: The Road Chip,2015,90000000,233755553,1.60,32.779,6
211672_Movie,Minions,2015,74000000,1159457503,14.67,32.75,6.41
257088_Movie,Point Break,2015,105000000,133782481,0.27,32.658,6
252838_Movie,The Wedding Ringer,2015,23000000,79799880,2.47,31.91,6.5
228205_Movie,The Longest Ride,2015,34000000,63013281,0.85,31.901,7.6
241554_Movie,Run All Night,2015,50000000,71561644,0.43,31.822,6.4
309809_Movie,The Little Prince,2015,64000000,97571250,0.52,31.145,7.61
257445_Movie,Goosebumps,2015,58000000,158261424,1.73,31.113,6.3
201088_Movie,Blackhat,2015,70000000,17752940,-0.75,31.062,5.5
181283_Movie,Child 44,2015,50000000,12951093,-0.74,30.994,6.3
253412_Movie,Everest,2015,55000000,203427584,2.70,30.573,6.8
256040_Movie,Bāhubali: The Beginning,2015,25130430,90747520,2.61,30.553,7.523
258480_Movie,Carol,2015,11800000,40272135,2.41,30.549,7.5
201085_Movie,Crimson Peak,2015,55000000,74700000,0.36,29.596,6.7
280092_Movie,Insidious: Chapter 3,2015,10000000,120453155,11.05,29.429,6.3
238615_Movie,Self/less,2015,26000000,31807156,0.22,29.089,6.417
241251_Movie,The Boy Next Door,2015,4000000,52425855,12.11,27.829,4.893
287948_Movie,The Transporter Refueled,2015,25000000,72629670,1.91,27.786,5.5
274167_Movie,Daddy's Home,2015,50000000,242786137,3.86,27.36,6.3
346646_Movie,Veteran,2015,7528230,87970000,10.69,27.16,6.907
271718_Movie,Trainwreck,2015,35000000,140795793,3.02,27.086,5.804
314365_Movie,Spotlight,2015,20000000,98690254,3.93,26.83,7.815
296098_Movie,Bridge of Spies,2015,40000000,165478348,3.14,26.514,7.235
261023_Movie,Black Mass,2015,53000000,99975678,0.89,26.246,6.5
294963_Movie,Bone Tomahawk,2015,1800000,475846,-0.74,25.993,6.865
188222_Movie,Entourage,2015,30000000,49263404,0.64,25.799,6.233
256961_Movie,Paul Blart: Mall Cop 2,2015,38000000,107597242,1.83,25.624,5.165
256591_Movie,Focus,2015,50100000,153962963,2.07,25.515,6.874
323272_Movie,War Room,2015,3000000,73267874,23.42,25.223,7.8
292431_Movie,Love,2015,3000000,249083,-0.92,25.165,6.4
192141_Movie,No Escape,2015,5000000,54400000,9.88,24.989,6.9
268920_Movie,Hot Pursuit,2015,35000000,51680201,0.48,24.775,5.7
287903_Movie,Krampus,2015,15000000,61800000,3.12,24.658,6.197
306819_Movie,The Danish Girl,2015,15000000,64200000,3.28,24.542,7.571
295964_Movie,Burnt,2015,20000000,36606743,0.83,24.423,6.5
157544_Movie,The Vatican Tapes,2015,13000000,1784763,-0.86,24.385,5.3
283445_Movie,Sinister 2,2015,10000000,53329150,4.33,23.842,5.9
351694_Movie,Monkey King: Hero Is Back,2015,10000000,153000000,14.30,23.599,6.9
167073_Movie,Brooklyn,2015,11000000,62076141,4.64,23.491,7.3
210860_Movie,Mortdecai,2015,60000000,47318560,-0.21,22.594,5.512
285783_Movie,The Walk,2015,35000000,61181942,0.75,22.334,6.991
257091_Movie,Get Hard,2015,40000000,111800000,1.80,21.964,6
301351_Movie,We Are Your Friends,2015,6000000,11100000,0.85,21.852,6.775
264999_Movie,Magic Mike XXL,2015,14800000,117800000,6.96,21.818,6.2
146301_Movie,Paranormal Activity: The Ghost Dimension,2015,10000000,78903124,6.89,21.619,5.3
264644_Movie,Room,2015,13000000,35401758,1.72,21.608,8
250734_Movie,Far from the Madding Crowd,2015,14500000,30300000,1.09,21.171,7.034
272878_Movie,Max,2015,20000000,43956255,1.20,21.027,7.2
336882_Movie,The Wave,2015,5904067,12975143,1.20,21.023,6.7
264419_Movie,Huevos: Little Rooster's Egg-Cellent Adventure,2015,5300000,26072723,3.92,20.682,6.9
323661_Movie,Mune: Guardian of the Moon,2015,17000000,15730665,-0.07,20.574,7.2
346808_Movie,Momentum,2015,20000000,133332,-0.99,20.357,5.7
298382_Movie,The Dressmaker,2015,11930000,25003426,1.10,20.13,7
274479_Movie,Joy,2015,60000000,101134059,0.69,20.053,6.544
336004_Movie,Heist,2015,8900000,4100000,-0.54,19.807,6.1
241257_Movie,Regression,2015,20000000,17671101,-0.12,19.762,5.6
328425_Movie,The Gift,2015,5000000,58978653,10.80,19.691,6.689
325348_Movie,Hardcore Henry,2015,2000000,16810562,7.41,19.439,6.392
318781_Movie,Colonia,2015,14000000,3621046,-0.74,19.043,7.3
263109_Movie,Shaun the Sheep Movie,2015,25000000,106209378,3.25,19.001,6.963
370964_Movie,I Am Dragon,2015,18000000,10495305,-0.42,18.886,7.2
272693_Movie,The DUFF,2015,8500000,43528634,4.12,18.492,6.8
287424_Movie,Maggie,2015,4000000,187112,-0.95,18.253,5.4
300168_Movie,Dragon Blade,2015,65000000,121545703,0.87,18.219,6.401
290764_Movie,Tracers,2015,11000000,593683,-0.95,17.957,6
302429_Movie,Strange Magic,2015,100000000,13603453,-0.86,17.895,7.091
333352_Movie,Eye in the Sky,2015,13000000,18704595,0.44,17.793,7
344268_Movie,The New Adventures of Aladdin,2015,17800000,35800000,1.01,17.766,4.724
225728_Movie,Macbeth,2015,15000000,16322067,0.09,17.726,6.5
318917_Movie,Look Who's Back,2015,3196621,25513752,6.98,17.724,6.8
299824_Movie,Mojin: The Lost Legend,2015,37000000,278300000,6.52,17.683,6.2
326215_Movie,Ooops! Noah Is Gone...,2015,6000000,22783699,2.80,17.576,6.4
293646_Movie,The 33,2015,25000000,24900000,0.00,17.514,6.4
222936_Movie,Aloha,2015,37000000,26250020,-0.29,16.898,5.512
266647_Movie,Pan,2015,150000000,128388320,-0.14,16.804,6
296100_Movie,The Night Before,2015,25000000,52395996,1.10,16.569,6.1
308504_Movie,Last Knights,2015,40000000,3643591,-0.91,16.532,6.4
373200_Movie,Detective Chinatown,2015,15000000,125842935,7.39,16.444,6.8
182560_Movie,Dark Places,2015,20000000,5090852,-0.75,16.435,5.9
321741_Movie,Concussion,2015,35000000,50400000,0.44,16.312,7.1
280391_Movie,Animal Kingdom: Let's Go Ape,2015,37580800,16294916,-0.57,16.198,5.2
310593_Movie,Youth,2015,13360000,2000000,-0.85,16.111,6.9
343795_Movie,90 Minutes in Heaven,2015,5000000,4842699,-0.03,16.03,5.9
286565_Movie,Paper Towns,2015,12000000,85500000,6.13,15.847,6.2
365222_Movie,Ip Man 3,2015,36000000,157000000,3.36,15.77,7.02
314405_Movie,Tale of Tales,2015,12000000,5500277,-0.54,15.684,6.417
230179_Movie,Big Game,2015,8500000,7500000,-0.12,15.674,5.5
294016_Movie,Trumbo,2015,15000000,8235661,-0.45,15.49,7.164
157843_Movie,Queen of the Desert,2015,15000000,1592853,-0.89,15.475,5.9
321697_Movie,Steve Jobs,2015,30000000,34400000,0.15,15.207,6.8
309425_Movie,Do You Believe?,2015,2300000,14410698,5.27,15.159,6.5
245698_Movie,Pawn Sacrifice,2015,19000000,5600000,-0.71,15.075,6.7
10317_Movie,Our Brand Is Crisis,2015,28000000,7002261,-0.75,15.061,5.8
333348_Movie,Love the Coopers,2015,17000000,42426912,1.50,15.018,6
291270_Movie,Anomalisa,2015,8000000,5700000,-0.29,14.981,7.1
250124_Movie,The Diary of a Teenage Girl,2015,2000000,1477002,-0.26,14.938,6.6
308084_Movie,Tangerine,2015,100000,925000,8.25,14.912,6.9
280996_Movie,Mr. Holmes,2015,11000000,29355203,1.67,14.641,6.5
300602_Movie,Capture the Flag,2015,14000000,8306690,-0.41,14.606,6.1
245168_Movie,Suffragette,2015,14000000,16002420,0.14,14.485,7.234
256962_Movie,Little Boy,2015,20000000,6500000,-0.68,14.345,7.2
228066_Movie,Victor Frankenstein,2015,40000000,34200000,-0.15,14.26,5.9
283235_Movie,99 Homes,2015,8000000,1411927,-0.82,14.14,6.8
304357_Movie,Woman in Gold,2015,11000000,61619773,4.60,14.128,7.3
243940_Movie,The Lazarus Effect,2015,3300000,64110728,18.43,14.069,5.3
336050_Movie,Son of Saul,2015,1000000,1777043,0.78,13.925,7.144
271674_Movie,Suite Française,2015,15000000,9104716,-0.39,13.835,7.3
283587_Movie,Beasts of No Nation,2015,6000000,9077700,0.51,13.771,7.6
232572_Movie,A Walk in the Woods,2015,8000000,37461274,3.68,13.669,6.094
336808_Movie,Embrace of the Serpent,2015,1400000,1320005,-0.06,13.418,7.7
261392_Movie,American Ultra,2015,28000000,27100000,-0.03,13.386,6.088
300693_Movie,Truth,2015,9600000,5383097,-0.44,13.33,6.549
337876_Movie,Gabbar Is Back,2015,11000000,41000000,2.73,13.258,6.9
314385_Movie,By the Sea,2015,10000000,3727746,-0.63,13.227,5.5
335462_Movie,Wolf Warrior,2015,12000000,80000000,5.67,13.225,6.2
223485_Movie,Slow West,2015,2000000,1617522,-0.19,13.035,6.697
330764_Movie,The Brand New Testament,2015,8700000,15709652,0.81,13.017,6.662
252512_Movie,While We're Young,2015,10000000,17287309,0.73,12.989,5.99
239573_Movie,Unfinished Business,2015,35000000,14431253,-0.59,12.798,5.5
348537_Movie,Spanish Affair 2,2015,4500000,38482411,7.55,12.716,5.5
167810_Movie,Lost River,2015,2000000,45431,-0.98,12.588,5.745
350650_Movie,Doraemon: Nobita and the Space Heroes,2015,46597700,32700000,-0.30,12.571,6.4
362045_Movie,Bajirao Mastani,2015,19500000,56000000,1.87,12.471,7.3
243938_Movie,Hot Tub Time Machine 2,2015,36000000,64800000,0.80,12.462,5.2
271714_Movie,Love & Mercy,2015,10000000,28600000,1.86,12.376,7.088
248574_Movie,Barely Lethal,2015,15000000,933847,-0.94,12.334,5.7
354072_Movie,Our Times,2015,2700000,82027760,29.38,12.295,7.3
357940_Movie,Mr. Six,2015,250000,139191345,555.77,12.176,6.8
333596_Movie,Woodlawn,2015,12000000,14394097,0.20,12.091,6.9
331836_Movie,Babysitting 2,2015,9458736,24563629,1.60,12.013,6.3
304372_Movie,The Perfect Guy,2015,12000000,60273173,4.02,11.882,5.7
331190_Movie,Captive,2015,2000000,2801508,0.40,11.848,5.709
266396_Movie,The Gunman,2015,40000000,13644292,-0.66,11.794,5.74
253450_Movie,The Assassin,2015,15000000,11991669,-0.20,11.696,6.4
290751_Movie,Secret in Their Eyes,2015,19500000,34854990,0.79,11.653,6.4
268238_Movie,The Second Best Exotic Marigold Hotel,2015,10000000,86000000,7.60,11.653,6.423
256924_Movie,Danny Collins,2015,10000000,10835752,0.08,11.63,6.8
299245_Movie,The Gallows,2015,100000,42964410,428.64,11.55,4.922
234212_Movie,Demonic,2015,3000000,3387000,0.13,11.511,5.3
301875_Movie,Equals,2015,16000000,2084628,-0.87,11.206,6.119
308638_Movie,The D Train,2015,447524,771317,0.72,11.142,4.87
308639_Movie,Dope,2015,7000000,17986781,1.57,11.089,7.066
174751_Movie,Jane Got a Gun,2015,25000000,3771345,-0.85,11.075,5.8
309304_Movie,Grandma,2015,600000,7200000,11.00,10.945,6.461
306745_Movie,Freeheld,2015,7000000,573335,-0.92,10.936,7.226
352161_Movie,The Clan,2015,3500000,20381995,4.82,10.91,6.8
328589_Movie,The Lady in the Van,2015,6000000,41387687,5.90,10.881,6.4
320048_Movie,Ratter,2015,500000,110834,-0.78,10.77,5.2
341895_Movie,Premam,2015,620000,1100000,0.77,10.764,7.5
326284_Movie,Pound of Flesh,2015,7500000,163080,-0.98,10.712,5.619
